ID,Species,Sex,Hyperlink,URL
2584,Lepidochrysops synchrematiza,male,2584,https://lepdata.org/photos/animals/2584.jpg
2583,Lepidochrysops synchrematiza,male,2583,https://lepdata.org/photos/animals/2583.jpg
2152,Lepidochrysops vera,male,2152,https://lepdata.org/photos/animals/2152.jpg
3328,Lepidochrysops vera,female,3328,https://lepdata.org/photos/animals/3328.jpg
2151,Lepidochrysops vera,male,2151,https://lepdata.org/photos/animals/2151.jpg
588,Lepidochrysops victoriae occidentalis,female,588,https://lepdata.org/photos/animals/588.jpg
3094,Lepidochrysops victoriae occidentalis,male,3094,https://lepdata.org/photos/animals/3094.jpg
3093,Lepidochrysops victoriae occidentalis,male,3093,https://lepdata.org/photos/animals/3093.jpg
15276,Leptidea sinapis,male,15276,https://lepdata.org/photos/animals/15276.jpg
15275,Leptidea sinapis,male,15275,https://lepdata.org/photos/animals/15275.jpg
15209,Leptidea sinapis,female,15209,https://lepdata.org/photos/animals/15209.jpg
15210,Leptidea sinapis,female,15210,https://lepdata.org/photos/animals/15210.jpg
2906,Leptosia alcesta,female,2906,https://lepdata.org/photos/animals/2906.jpg
2983,Leptosia alcesta,male,2983,https://lepdata.org/photos/animals/2983.jpg
2982,Leptosia alcesta,male,2982,https://lepdata.org/photos/animals/2982.jpg
1996,Leptosia hybrida,male,1996,https://lepdata.org/photos/animals/1996.jpg
1997,Leptosia hybrida,male,1997,https://lepdata.org/photos/animals/1997.jpg
718,Leptosia marginea,male,718,https://lepdata.org/photos/animals/718.jpg
717,Leptosia marginea,male,717,https://lepdata.org/photos/animals/717.jpg
877,Leptosia medusa,male,877,https://lepdata.org/photos/animals/877.jpg
2113,Leptosia medusa,male,2113,https://lepdata.org/photos/animals/2113.jpg
878,Leptosia medusa,male,878,https://lepdata.org/photos/animals/878.jpg
2508,Leptosia nupta,male,2508,https://lepdata.org/photos/animals/2508.jpg
2507,Leptosia nupta,male,2507,https://lepdata.org/photos/animals/2507.jpg
1549,Leptosia wigginsi,male,1549,https://lepdata.org/photos/animals/1549.jpg
1550,Leptosia wigginsi,male,1550,https://lepdata.org/photos/animals/1550.jpg
2463,Leptotes pirithous,female,2463,https://lepdata.org/photos/animals/2463.jpg
623,Leptotes pirithous,male,623,https://lepdata.org/photos/animals/623.jpg
2462,Leptotes pirithous,female,2462,https://lepdata.org/photos/animals/2462.jpg
1865,Leptotes pulchra,male,1865,https://lepdata.org/photos/animals/1865.jpg
3501,Leptotes pulchra,male,3501,https://lepdata.org/photos/animals/3501.jpg
3723,Leptotes pulchra,female,3723,https://lepdata.org/photos/animals/3723.jpg
4481,Leptotes pulchra,female,4481,https://lepdata.org/photos/animals/4481.jpg
3502,Leptotes pulchra,male,3502,https://lepdata.org/photos/animals/3502.jpg
4480,Leptotes pulchra,female,4480,https://lepdata.org/photos/animals/4480.jpg
6113,Lethe butleri,male,6113,https://lepdata.org/photos/animals/6113.jpg
6114,Lethe butleri,male,6114,https://lepdata.org/photos/animals/6114.jpg
4742,Lethe callipteris,female,4742,https://lepdata.org/photos/animals/4742.jpg
5965,Lethe callipteris,male,5965,https://lepdata.org/photos/animals/5965.jpg
6388,Lethe callipteris,male,6388,https://lepdata.org/photos/animals/6388.jpg
4741,Lethe callipteris,female,4741,https://lepdata.org/photos/animals/4741.jpg
5964,Lethe callipteris,male,5964,https://lepdata.org/photos/animals/5964.jpg
6389,Lethe callipteris,male,6389,https://lepdata.org/photos/animals/6389.jpg
5412,Lethe christophi,male,5412,https://lepdata.org/photos/animals/5412.jpg
5408,Lethe christophi,male,5408,https://lepdata.org/photos/animals/5408.jpg
5411,Lethe christophi,male,5411,https://lepdata.org/photos/animals/5411.jpg
5407,Lethe christophi,male,5407,https://lepdata.org/photos/animals/5407.jpg
4702,Lethe confusa,male,4702,https://lepdata.org/photos/animals/4702.jpg
6160,Lethe confusa,male,6160,https://lepdata.org/photos/animals/6160.jpg
6284,Lethe confusa,male,6284,https://lepdata.org/photos/animals/6284.jpg
6589,Lethe confusa,male,6589,https://lepdata.org/photos/animals/6589.jpg
6159,Lethe confusa,male,6159,https://lepdata.org/photos/animals/6159.jpg
6588,Lethe confusa,male,6588,https://lepdata.org/photos/animals/6588.jpg
4701,Lethe confusa,male,4701,https://lepdata.org/photos/animals/4701.jpg
6283,Lethe confusa,male,6283,https://lepdata.org/photos/animals/6283.jpg
5197,Lethe diana,female,5197,https://lepdata.org/photos/animals/5197.jpg
5652,Lethe diana,male,5652,https://lepdata.org/photos/animals/5652.jpg
6061,Lethe diana,male,6061,https://lepdata.org/photos/animals/6061.jpg
5198,Lethe diana,female,5198,https://lepdata.org/photos/animals/5198.jpg
5651,Lethe diana,male,5651,https://lepdata.org/photos/animals/5651.jpg
6062,Lethe diana,male,6062,https://lepdata.org/photos/animals/6062.jpg
6287,Lethe dura,male,6287,https://lepdata.org/photos/animals/6287.jpg
6288,Lethe dura,male,6288,https://lepdata.org/photos/animals/6288.jpg
5990,Lethe europa,female,5990,https://lepdata.org/photos/animals/5990.jpg
4958,Lethe europa,male,4958,https://lepdata.org/photos/animals/4958.jpg
5565,Lethe europa,female,5565,https://lepdata.org/photos/animals/5565.jpg
6093,Lethe europa,male,6093,https://lepdata.org/photos/animals/6093.jpg
4957,Lethe europa,male,4957,https://lepdata.org/photos/animals/4957.jpg
5566,Lethe europa,female,5566,https://lepdata.org/photos/animals/5566.jpg
5991,Lethe europa,female,5991,https://lepdata.org/photos/animals/5991.jpg
6094,Lethe europa,male,6094,https://lepdata.org/photos/animals/6094.jpg
14134,Lethe minerva,female,14134,https://lepdata.org/photos/animals/14134.jpg
14151,Lethe minerva,male,14151,https://lepdata.org/photos/animals/14151.jpg
14628,Lethe minerva,male,14628,https://lepdata.org/photos/animals/14628.jpg
14748,Lethe minerva,female,14748,https://lepdata.org/photos/animals/14748.jpg
14135,Lethe minerva,female,14135,https://lepdata.org/photos/animals/14135.jpg
14150,Lethe minerva,male,14150,https://lepdata.org/photos/animals/14150.jpg
14432,Lethe minerva,male,14432,https://lepdata.org/photos/animals/14432.jpg
191,Lethe minerva,unknown,191,https://lepdata.org/photos/animals/191.jpg
15133,Lethe minerva,male,15133,https://lepdata.org/photos/animals/15133.jpg
15134,Lethe minerva,male,15134,https://lepdata.org/photos/animals/15134.jpg
4995,Lethe niitakana,male,4995,https://lepdata.org/photos/animals/4995.jpg
6434,Lethe niitakana,male,6434,https://lepdata.org/photos/animals/6434.jpg
4996,Lethe niitakana,male,4996,https://lepdata.org/photos/animals/4996.jpg
6435,Lethe niitakana,male,6435,https://lepdata.org/photos/animals/6435.jpg
5810,Lethe rohria,female,5810,https://lepdata.org/photos/animals/5810.jpg
6393,Lethe rohria,female,6393,https://lepdata.org/photos/animals/6393.jpg
5809,Lethe rohria,female,5809,https://lepdata.org/photos/animals/5809.jpg
6392,Lethe rohria,female,6392,https://lepdata.org/photos/animals/6392.jpg
6055,Lethe sicelis,male,6055,https://lepdata.org/photos/animals/6055.jpg
6330,Lethe sicelis,male,6330,https://lepdata.org/photos/animals/6330.jpg
6331,Lethe sicelis,male,6331,https://lepdata.org/photos/animals/6331.jpg
6056,Lethe sicelis,male,6056,https://lepdata.org/photos/animals/6056.jpg
5077,Lethe verma,male,5077,https://lepdata.org/photos/animals/5077.jpg
5078,Lethe verma,male,5078,https://lepdata.org/photos/animals/5078.jpg
13713,Lexias pardalis,female,13713,https://lepdata.org/photos/animals/13713.jpg
13899,Lexias pardalis,female,13899,https://lepdata.org/photos/animals/13899.jpg
13922,Lexias pardalis,male,13922,https://lepdata.org/photos/animals/13922.jpg
13975,Lexias pardalis,male,13975,https://lepdata.org/photos/animals/13975.jpg
13714,Lexias pardalis,female,13714,https://lepdata.org/photos/animals/13714.jpg
13900,Lexias pardalis,female,13900,https://lepdata.org/photos/animals/13900.jpg
13921,Lexias pardalis,male,13921,https://lepdata.org/photos/animals/13921.jpg
13976,Lexias pardalis,male,13976,https://lepdata.org/photos/animals/13976.jpg
6609,Libythea celtis,male,6609,https://lepdata.org/photos/animals/6609.jpg
12283,Libythea celtis,male,12283,https://lepdata.org/photos/animals/12283.jpg
12191,Libythea celtis,female,12191,https://lepdata.org/photos/animals/12191.jpg
6838,Libythea celtis,female,6838,https://lepdata.org/photos/animals/6838.jpg
6837,Libythea celtis,female,6837,https://lepdata.org/photos/animals/6837.jpg
6610,Libythea celtis,male,6610,https://lepdata.org/photos/animals/6610.jpg
10679,Libythea celtis,female,10679,https://lepdata.org/photos/animals/10679.jpg
192,Libythea celtis,unknown,192,https://lepdata.org/photos/animals/192.jpg
10680,Libythea celtis,female,10680,https://lepdata.org/photos/animals/10680.jpg
12192,Libythea celtis,female,12192,https://lepdata.org/photos/animals/12192.jpg
12284,Libythea celtis,male,12284,https://lepdata.org/photos/animals/12284.jpg
9020,Libythea geoffroy,male,9020,https://lepdata.org/photos/animals/9020.jpg
10927,Libythea geoffroy,male,10927,https://lepdata.org/photos/animals/10927.jpg
10926,Libythea geoffroy,male,10926,https://lepdata.org/photos/animals/10926.jpg
9021,Libythea geoffroy,male,9021,https://lepdata.org/photos/animals/9021.jpg
912,Libythea labdaca,male,912,https://lepdata.org/photos/animals/912.jpg
8097,Libythea labdaca,male,8097,https://lepdata.org/photos/animals/8097.jpg
10101,Libythea labdaca,female,10101,https://lepdata.org/photos/animals/10101.jpg
11255,Libythea labdaca,male,11255,https://lepdata.org/photos/animals/11255.jpg
11395,Libythea labdaca,female,11395,https://lepdata.org/photos/animals/11395.jpg
913,Libythea labdaca,male,913,https://lepdata.org/photos/animals/913.jpg
8098,Libythea labdaca,male,8098,https://lepdata.org/photos/animals/8098.jpg
10100,Libythea labdaca,female,10100,https://lepdata.org/photos/animals/10100.jpg
11254,Libythea labdaca,male,11254,https://lepdata.org/photos/animals/11254.jpg
11394,Libythea labdaca,female,11394,https://lepdata.org/photos/animals/11394.jpg
8853,Libytheana carinenta,female,8853,https://lepdata.org/photos/animals/8853.jpg
7023,Libytheana carinenta,male,7023,https://lepdata.org/photos/animals/7023.jpg
12254,Libytheana carinenta,female,12254,https://lepdata.org/photos/animals/12254.jpg
12467,Libytheana carinenta,female,12467,https://lepdata.org/photos/animals/12467.jpg
12464,Libytheana carinenta,male,12464,https://lepdata.org/photos/animals/12464.jpg
7024,Libytheana carinenta,male,7024,https://lepdata.org/photos/animals/7024.jpg
8854,Libytheana carinenta,female,8854,https://lepdata.org/photos/animals/8854.jpg
12253,Libytheana carinenta,female,12253,https://lepdata.org/photos/animals/12253.jpg
12468,Libytheana carinenta,female,12468,https://lepdata.org/photos/animals/12468.jpg
12463,Libytheana carinenta,male,12463,https://lepdata.org/photos/animals/12463.jpg
14571,Libytheana terena,female,14571,https://lepdata.org/photos/animals/14571.jpg
13604,Libytheana terena,male,13604,https://lepdata.org/photos/animals/13604.jpg
13605,Libytheana terena,male,13605,https://lepdata.org/photos/animals/13605.jpg
14572,Libytheana terena,female,14572,https://lepdata.org/photos/animals/14572.jpg
15135,Libytheana terena,female,15135,https://lepdata.org/photos/animals/15135.jpg
15136,Libytheana terena,female,15136,https://lepdata.org/photos/animals/15136.jpg
15137,Libytheana terena,male,15137,https://lepdata.org/photos/animals/15137.jpg
15138,Libytheana terena,male,15138,https://lepdata.org/photos/animals/15138.jpg
8679,Limenitis archippus,male,8679,https://lepdata.org/photos/animals/8679.jpg
7061,Limenitis archippus,female,7061,https://lepdata.org/photos/animals/7061.jpg
7179,Limenitis archippus,female,7179,https://lepdata.org/photos/animals/7179.jpg
8129,Limenitis archippus,female,8129,https://lepdata.org/photos/animals/8129.jpg
8935,Limenitis archippus,male,8935,https://lepdata.org/photos/animals/8935.jpg
9861,Limenitis archippus,male,9861,https://lepdata.org/photos/animals/9861.jpg
10791,Limenitis archippus,female,10791,https://lepdata.org/photos/animals/10791.jpg
10892,Limenitis archippus,male,10892,https://lepdata.org/photos/animals/10892.jpg
11866,Limenitis archippus,male,11866,https://lepdata.org/photos/animals/11866.jpg
7062,Limenitis archippus,female,7062,https://lepdata.org/photos/animals/7062.jpg
7180,Limenitis archippus,female,7180,https://lepdata.org/photos/animals/7180.jpg
8130,Limenitis archippus,female,8130,https://lepdata.org/photos/animals/8130.jpg
8678,Limenitis archippus,male,8678,https://lepdata.org/photos/animals/8678.jpg
8936,Limenitis archippus,male,8936,https://lepdata.org/photos/animals/8936.jpg
9860,Limenitis archippus,male,9860,https://lepdata.org/photos/animals/9860.jpg
10792,Limenitis archippus,female,10792,https://lepdata.org/photos/animals/10792.jpg
10893,Limenitis archippus,male,10893,https://lepdata.org/photos/animals/10893.jpg
11865,Limenitis archippus,male,11865,https://lepdata.org/photos/animals/11865.jpg
6805,Limenitis camilla,male,6805,https://lepdata.org/photos/animals/6805.jpg
7715,Limenitis camilla,female,7715,https://lepdata.org/photos/animals/7715.jpg
11990,Limenitis camilla,female,11990,https://lepdata.org/photos/animals/11990.jpg
12125,Limenitis camilla,male,12125,https://lepdata.org/photos/animals/12125.jpg
6806,Limenitis camilla,male,6806,https://lepdata.org/photos/animals/6806.jpg
7716,Limenitis camilla,female,7716,https://lepdata.org/photos/animals/7716.jpg
11989,Limenitis camilla,female,11989,https://lepdata.org/photos/animals/11989.jpg
12126,Limenitis camilla,male,12126,https://lepdata.org/photos/animals/12126.jpg
11611,Limenitis reducta,female,11611,https://lepdata.org/photos/animals/11611.jpg
10034,Limenitis reducta,female,10034,https://lepdata.org/photos/animals/10034.jpg
12091,Limenitis reducta,male,12091,https://lepdata.org/photos/animals/12091.jpg
12236,Limenitis reducta,male,12236,https://lepdata.org/photos/animals/12236.jpg
12235,Limenitis reducta,male,12235,https://lepdata.org/photos/animals/12235.jpg
10035,Limenitis reducta,female,10035,https://lepdata.org/photos/animals/10035.jpg
11612,Limenitis reducta,female,11612,https://lepdata.org/photos/animals/11612.jpg
193,Limenitis reducta,unknown,193,https://lepdata.org/photos/animals/193.jpg
12092,Limenitis reducta,male,12092,https://lepdata.org/photos/animals/12092.jpg
1732,Lipaphnaeus aderna aderna,female,1732,https://lepdata.org/photos/animals/1732.jpg
3551,Lipaphnaeus aderna aderna,male,3551,https://lepdata.org/photos/animals/3551.jpg
1731,Lipaphnaeus aderna aderna,female,1731,https://lepdata.org/photos/animals/1731.jpg
4286,Lipaphnaeus leonina,male,4286,https://lepdata.org/photos/animals/4286.jpg
847,Lipaphnaeus leonina ivoirensis,male,847,https://lepdata.org/photos/animals/847.jpg
3591,Lipaphnaeus leonina ivoirensis,female,3591,https://lepdata.org/photos/animals/3591.jpg
3590,Lipaphnaeus leonina ivoirensis,female,3590,https://lepdata.org/photos/animals/3590.jpg
15175,Liphyra brassolis,female,15175,https://lepdata.org/photos/animals/15175.jpg
15176,Liphyra brassolis,female,15176,https://lepdata.org/photos/animals/15176.jpg
15177,Liphyra brassolis,male,15177,https://lepdata.org/photos/animals/15177.jpg
15178,Liphyra brassolis,male,15178,https://lepdata.org/photos/animals/15178.jpg
3047,Liptena albicans,male,3047,https://lepdata.org/photos/animals/3047.jpg
3046,Liptena albicans,male,3046,https://lepdata.org/photos/animals/3046.jpg
1592,Liptena alluaudi,female,1592,https://lepdata.org/photos/animals/1592.jpg
3870,Liptena alluaudi,male,3870,https://lepdata.org/photos/animals/3870.jpg
1591,Liptena alluaudi,female,1591,https://lepdata.org/photos/animals/1591.jpg
2193,Liptena alluaudi,male,2193,https://lepdata.org/photos/animals/2193.jpg
3869,Liptena alluaudi,male,3869,https://lepdata.org/photos/animals/3869.jpg
3124,Liptena bassae,female,3124,https://lepdata.org/photos/animals/3124.jpg
3123,Liptena bassae,female,3123,https://lepdata.org/photos/animals/3123.jpg
786,Liptena batesana,unknown,786,https://lepdata.org/photos/animals/786.jpg
2402,Liptena bolivari,male,2402,https://lepdata.org/photos/animals/2402.jpg
2403,Liptena bolivari,male,2403,https://lepdata.org/photos/animals/2403.jpg
1182,Liptena catalina,male,1182,https://lepdata.org/photos/animals/1182.jpg
1234,Liptena catalina,female,1234,https://lepdata.org/photos/animals/1234.jpg
1885,Liptena catalina,male,1885,https://lepdata.org/photos/animals/1885.jpg
1181,Liptena catalina,male,1181,https://lepdata.org/photos/animals/1181.jpg
2593,Liptena decipiens,female,2593,https://lepdata.org/photos/animals/2593.jpg
4348,Liptena decipiens,male,4348,https://lepdata.org/photos/animals/4348.jpg
2412,Liptena despecta,male,2412,https://lepdata.org/photos/animals/2412.jpg
2413,Liptena despecta,male,2413,https://lepdata.org/photos/animals/2413.jpg
903,Liptena eketi,unknown,903,https://lepdata.org/photos/animals/903.jpg
814,Liptena eukrinaria,female,814,https://lepdata.org/photos/animals/814.jpg
813,Liptena eukrinaria,female,813,https://lepdata.org/photos/animals/813.jpg
895,Liptena evanescens,male,895,https://lepdata.org/photos/animals/895.jpg
1683,Liptena evanescens,male,1683,https://lepdata.org/photos/animals/1683.jpg
896,Liptena evanescens,male,896,https://lepdata.org/photos/animals/896.jpg
3310,Liptena fatima,female,3310,https://lepdata.org/photos/animals/3310.jpg
3311,Liptena fatima,female,3311,https://lepdata.org/photos/animals/3311.jpg
2965,Liptena ferrymani,male,2965,https://lepdata.org/photos/animals/2965.jpg
2966,Liptena ferrymani,male,2966,https://lepdata.org/photos/animals/2966.jpg
3979,Liptena ferrymani bigoti,male,3979,https://lepdata.org/photos/animals/3979.jpg
3980,Liptena ferrymani bigoti,male,3980,https://lepdata.org/photos/animals/3980.jpg
848,Liptena ferrymani bissau,male,848,https://lepdata.org/photos/animals/848.jpg
849,Liptena ferrymani bissau,male,849,https://lepdata.org/photos/animals/849.jpg
2377,Liptena flavicans,male,2377,https://lepdata.org/photos/animals/2377.jpg
2376,Liptena flavicans,male,2376,https://lepdata.org/photos/animals/2376.jpg
868,Liptena griveaudi,male,868,https://lepdata.org/photos/animals/868.jpg
867,Liptena griveaudi,male,867,https://lepdata.org/photos/animals/867.jpg
4002,Liptena helena,male,4002,https://lepdata.org/photos/animals/4002.jpg
946,Liptena helena,female,946,https://lepdata.org/photos/animals/946.jpg
947,Liptena helena,female,947,https://lepdata.org/photos/animals/947.jpg
3277,Liptena modesta,female,3277,https://lepdata.org/photos/animals/3277.jpg
3284,Liptena modesta,male,3284,https://lepdata.org/photos/animals/3284.jpg
3278,Liptena modesta,female,3278,https://lepdata.org/photos/animals/3278.jpg
3285,Liptena modesta,male,3285,https://lepdata.org/photos/animals/3285.jpg
1120,Liptena opaca,female,1120,https://lepdata.org/photos/animals/1120.jpg
1121,Liptena opaca,female,1121,https://lepdata.org/photos/animals/1121.jpg
3265,Liptena orubrum,female,3265,https://lepdata.org/photos/animals/3265.jpg
3709,Liptena orubrum,male,3709,https://lepdata.org/photos/animals/3709.jpg
3266,Liptena orubrum,female,3266,https://lepdata.org/photos/animals/3266.jpg
3708,Liptena orubrum,male,3708,https://lepdata.org/photos/animals/3708.jpg
1583,Liptena pearmani,male,1583,https://lepdata.org/photos/animals/1583.jpg
3064,Liptena priscilla,male,3064,https://lepdata.org/photos/animals/3064.jpg
3065,Liptena priscilla,male,3065,https://lepdata.org/photos/animals/3065.jpg
2559,Liptena rochei,male,2559,https://lepdata.org/photos/animals/2559.jpg
2558,Liptena rochei,male,2558,https://lepdata.org/photos/animals/2558.jpg
4245,Liptena septistrigata,male,4245,https://lepdata.org/photos/animals/4245.jpg
1211,Liptena septistrigata,female,1211,https://lepdata.org/photos/animals/1211.jpg
4246,Liptena septistrigata,male,4246,https://lepdata.org/photos/animals/4246.jpg
2465,Liptena seyboui,male,2465,https://lepdata.org/photos/animals/2465.jpg
2466,Liptena seyboui,male,2466,https://lepdata.org/photos/animals/2466.jpg
3488,Liptena similis,female,3488,https://lepdata.org/photos/animals/3488.jpg
3489,Liptena similis,female,3489,https://lepdata.org/photos/animals/3489.jpg
1349,Liptena similis,male,1349,https://lepdata.org/photos/animals/1349.jpg
1443,Liptena simplicia,male,1443,https://lepdata.org/photos/animals/1443.jpg
3503,Liptena simplicia,female,3503,https://lepdata.org/photos/animals/3503.jpg
1444,Liptena simplicia,male,1444,https://lepdata.org/photos/animals/1444.jpg
3797,Liptena submacula,male,3797,https://lepdata.org/photos/animals/3797.jpg
3796,Liptena submacula,male,3796,https://lepdata.org/photos/animals/3796.jpg
2841,Liptena tiassale,male,2841,https://lepdata.org/photos/animals/2841.jpg
2842,Liptena tiassale,male,2842,https://lepdata.org/photos/animals/2842.jpg
2497,Liptena xanthostola,male,2497,https://lepdata.org/photos/animals/2497.jpg
2496,Liptena xanthostola,male,2496,https://lepdata.org/photos/animals/2496.jpg
4684,Lopinga achine,male,4684,https://lepdata.org/photos/animals/4684.jpg
5005,Lopinga achine,female,5005,https://lepdata.org/photos/animals/5005.jpg
4706,Lopinga achine,male,4706,https://lepdata.org/photos/animals/4706.jpg
6079,Lopinga achine,female,6079,https://lepdata.org/photos/animals/6079.jpg
4705,Lopinga achine,male,4705,https://lepdata.org/photos/animals/4705.jpg
5006,Lopinga achine,female,5006,https://lepdata.org/photos/animals/5006.jpg
6080,Lopinga achine,female,6080,https://lepdata.org/photos/animals/6080.jpg
4683,Lopinga achine,male,4683,https://lepdata.org/photos/animals/4683.jpg
2104,Loxolexis dimidia,female,2104,https://lepdata.org/photos/animals/2104.jpg
2105,Loxolexis dimidia,female,2105,https://lepdata.org/photos/animals/2105.jpg
2430,Loxolexis hollandi,female,2430,https://lepdata.org/photos/animals/2430.jpg
656,Loxolexis hollandi,female,656,https://lepdata.org/photos/animals/656.jpg
2582,Loxolexis holocausta,female,2582,https://lepdata.org/photos/animals/2582.jpg
3451,Loxolexis holocausta,male,3451,https://lepdata.org/photos/animals/3451.jpg
13119,Lucinia cadma,female,13119,https://lepdata.org/photos/animals/13119.jpg
13169,Lucinia cadma,male,13169,https://lepdata.org/photos/animals/13169.jpg
12491,Lucinia cadma,female,12491,https://lepdata.org/photos/animals/12491.jpg
12972,Lucinia cadma,female,12972,https://lepdata.org/photos/animals/12972.jpg
13120,Lucinia cadma,female,13120,https://lepdata.org/photos/animals/13120.jpg
13317,Lucinia cadma,male,13317,https://lepdata.org/photos/animals/13317.jpg
12971,Lucinia cadma,female,12971,https://lepdata.org/photos/animals/12971.jpg
13170,Lucinia cadma,male,13170,https://lepdata.org/photos/animals/13170.jpg
13316,Lucinia cadma,male,13316,https://lepdata.org/photos/animals/13316.jpg
12492,Lucinia cadma,female,12492,https://lepdata.org/photos/animals/12492.jpg
15302,Lycaena helloides,male,15302,https://lepdata.org/photos/animals/15302.jpg
15260,Lycaena helloides,female,15260,https://lepdata.org/photos/animals/15260.jpg
15301,Lycaena helloides,male,15301,https://lepdata.org/photos/animals/15301.jpg
15259,Lycaena helloides,female,15259,https://lepdata.org/photos/animals/15259.jpg
12617,Lycorea halia,female,12617,https://lepdata.org/photos/animals/12617.jpg
13037,Lycorea halia,female,13037,https://lepdata.org/photos/animals/13037.jpg
13040,Lycorea halia,male,13040,https://lepdata.org/photos/animals/13040.jpg
13186,Lycorea halia,female,13186,https://lepdata.org/photos/animals/13186.jpg
12718,Lycorea halia,female,12718,https://lepdata.org/photos/animals/12718.jpg
12573,Lycorea halia,male,12573,https://lepdata.org/photos/animals/12573.jpg
12716,Lycorea halia,female,12716,https://lepdata.org/photos/animals/12716.jpg
12729,Lycorea halia,female,12729,https://lepdata.org/photos/animals/12729.jpg
12789,Lycorea halia,female,12789,https://lepdata.org/photos/animals/12789.jpg
13012,Lycorea halia,male,13012,https://lepdata.org/photos/animals/13012.jpg
13038,Lycorea halia,female,13038,https://lepdata.org/photos/animals/13038.jpg
13039,Lycorea halia,male,13039,https://lepdata.org/photos/animals/13039.jpg
13129,Lycorea halia,male,13129,https://lepdata.org/photos/animals/13129.jpg
13185,Lycorea halia,female,13185,https://lepdata.org/photos/animals/13185.jpg
12574,Lycorea halia,male,12574,https://lepdata.org/photos/animals/12574.jpg
13130,Lycorea halia,male,13130,https://lepdata.org/photos/animals/13130.jpg
12966,Lycorea halia,female,12966,https://lepdata.org/photos/animals/12966.jpg
12618,Lycorea halia,female,12618,https://lepdata.org/photos/animals/12618.jpg
12715,Lycorea halia,female,12715,https://lepdata.org/photos/animals/12715.jpg
12730,Lycorea halia,female,12730,https://lepdata.org/photos/animals/12730.jpg
12717,Lycorea halia,female,12717,https://lepdata.org/photos/animals/12717.jpg
12790,Lycorea halia,female,12790,https://lepdata.org/photos/animals/12790.jpg
12965,Lycorea halia,female,12965,https://lepdata.org/photos/animals/12965.jpg
13011,Lycorea halia,male,13011,https://lepdata.org/photos/animals/13011.jpg
12754,Lycorea ilione,male,12754,https://lepdata.org/photos/animals/12754.jpg
12861,Lycorea ilione,male,12861,https://lepdata.org/photos/animals/12861.jpg
13050,Lycorea ilione,male,13050,https://lepdata.org/photos/animals/13050.jpg
12620,Lycorea ilione,female,12620,https://lepdata.org/photos/animals/12620.jpg
12670,Lycorea ilione,male,12670,https://lepdata.org/photos/animals/12670.jpg
12723,Lycorea ilione,female,12723,https://lepdata.org/photos/animals/12723.jpg
12878,Lycorea ilione,female,12878,https://lepdata.org/photos/animals/12878.jpg
12922,Lycorea ilione,female,12922,https://lepdata.org/photos/animals/12922.jpg
12932,Lycorea ilione,female,12932,https://lepdata.org/photos/animals/12932.jpg
13049,Lycorea ilione,male,13049,https://lepdata.org/photos/animals/13049.jpg
13121,Lycorea ilione,male,13121,https://lepdata.org/photos/animals/13121.jpg
12669,Lycorea ilione,male,12669,https://lepdata.org/photos/animals/12669.jpg
12753,Lycorea ilione,male,12753,https://lepdata.org/photos/animals/12753.jpg
12921,Lycorea ilione,female,12921,https://lepdata.org/photos/animals/12921.jpg
12931,Lycorea ilione,female,12931,https://lepdata.org/photos/animals/12931.jpg
13122,Lycorea ilione,male,13122,https://lepdata.org/photos/animals/13122.jpg
12619,Lycorea ilione,female,12619,https://lepdata.org/photos/animals/12619.jpg
12724,Lycorea ilione,female,12724,https://lepdata.org/photos/animals/12724.jpg
12862,Lycorea ilione,male,12862,https://lepdata.org/photos/animals/12862.jpg
12877,Lycorea ilione,female,12877,https://lepdata.org/photos/animals/12877.jpg
12489,Lycorea pasinuntia,male,12489,https://lepdata.org/photos/animals/12489.jpg
13005,Lycorea pasinuntia,female,13005,https://lepdata.org/photos/animals/13005.jpg
12490,Lycorea pasinuntia,male,12490,https://lepdata.org/photos/animals/12490.jpg
13006,Lycorea pasinuntia,female,13006,https://lepdata.org/photos/animals/13006.jpg
14931,Lyela myops babatagi,male,14931,https://lepdata.org/photos/animals/14931.jpg
14932,Lyela myops babatagi,male,14932,https://lepdata.org/photos/animals/14932.jpg
14981,Lyela myops babatagi,female,14981,https://lepdata.org/photos/animals/14981.jpg
14982,Lyela myops babatagi,female,14982,https://lepdata.org/photos/animals/14982.jpg
14054,Lymanopoda rana,male,14054,https://lepdata.org/photos/animals/14054.jpg
14116,Lymanopoda rana,female,14116,https://lepdata.org/photos/animals/14116.jpg
14266,Lymanopoda rana,male,14266,https://lepdata.org/photos/animals/14266.jpg
14275,Lymanopoda rana,female,14275,https://lepdata.org/photos/animals/14275.jpg
14710,Lymanopoda rana,female,14710,https://lepdata.org/photos/animals/14710.jpg
14715,Lymanopoda rana,male,14715,https://lepdata.org/photos/animals/14715.jpg
14055,Lymanopoda rana,male,14055,https://lepdata.org/photos/animals/14055.jpg
14117,Lymanopoda rana,female,14117,https://lepdata.org/photos/animals/14117.jpg
14267,Lymanopoda rana,male,14267,https://lepdata.org/photos/animals/14267.jpg
14709,Lymanopoda rana,female,14709,https://lepdata.org/photos/animals/14709.jpg
14716,Lymanopoda rana,male,14716,https://lepdata.org/photos/animals/14716.jpg
14274,Lymanopoda rana,female,14274,https://lepdata.org/photos/animals/14274.jpg
194,Lymanopoda rana,unknown,194,https://lepdata.org/photos/animals/194.jpg
